subsidiary_name,inactive,nace_code,nace_sector,guo_name,guo_country,guo_direct_pct,guo_total_pct,incorp_year,years_in_russia,total_assets_th_usd,total_assets_year,pre_inv_assets_th_usd,pre_inv_equity_th_usd,shareholders_funds_th_usd,revenue_th_usd,employees,costs_employees_th_usd,emp_intensity,ln_assets
LA CATHEDRAL LIMITED LIABILITY COMPANY,Yes,8299,82,MR FABIO BATTOIA,IT,100.0,100.0,2025,,,,,,0.0377575820311904,0.0,,,,
LIMITED LIABILITY COMPANY INTERNATIO SPECIAL PRODUCTS .,No,4612,46,IMCD N.V.,NL,,100.0,2005,17,2624.18833262566,2023,7724.32237418368,4967.56063353363,1406.70516523998,0.0,90.0,,0.011651507490262064,8.952129379366175
THE TRADING HOUSE RUSSIAN ALCOHOL - CENTRE LLC,No,6492,64,ROUST CORPORATION,US,,,2007,15,641.755922013894,2023,,,641.376831334084,0.0,,,,
LIMITED LIABILITY COMPANY UNIVERSAI PICTURES RUS,No,7022,70,COMCAST CORPORATION,US,,,2004,18,358.374489130452,2023,2214.16396553814,1848.784376706,246.821481733583,0.0,100.0,,0.045163773576134214,7.702630169035031
LIMITED LIABILITY COMPANY SHELL NEFTEGAS DEVELOPMENT (IV),No,7022,70,SHELL PLC,GB,,100.0,2005,17,495.337721800432,2023,1455.20547902863,593.948783820495,495.337721800432,0.0,2.0,,0.0013743763535958016,7.282902392334695
LIMITED LIABILITY COMPANY ORMET,No,4617,46,KOMPANIYA S OGRANICHENNOI OTVETSTVENNOSTYU ORMET KHOLDINGS LIMITED,CY,99.0,,2005,17,139.561118799262,2023,95.3661590302363,10.2163605792448,8.46264194045216,0.0,1.0,,0.010485899926859225,4.557723788377314
CRIF LLC,No,6311,63,UNIONE FIDUCIARIA S.P.A. SOCIETA' FIDUCIARIA E DI SERVIZI DELLE BANCHE POPOLARI ITALIANE - IN BREVE UNIONE FIDUCIARIA S.P.A.,IT,,,2007,15,234.880125319585,2023,7384.77308304794,1775.78922068328,215.245458050631,0.0,1.0,,0.000135413774906035,8.907175467756497
LIMITED LIABILITY COMPANY MEGASTROY,No,6810,68,DARINA HOLDINGS LIMITED,CY,100.0,100.0,2007,15,946.522529128939,2023,1149.11847036984,520.792104310356,426.053325202316,0.0,1.0,,0.0008702322917828945,7.046750379905045
ALBIS PLASTIC GESELLSCHAFT MIT BESCHRANKTER HAFTUNG,No,4676,46,KRANICH-STIFTUNG,DE,,100.0,2007,15,3077.11249719094,2023,10113.3893560153,5085.21703382768,2944.34156145062,369.234322134405,110.0,,0.01087667013774898,9.221615503706412
ZAKRYTOE AKTSIONERNOE OBSHCHESTVO INVESTGRUPP,Yes,5510,55,ISTIV ESSOSHIEITS LIMITED,CY,100.0,100.0,2004,18,211117.573087364,2023,254867.601211582,-120342.751254469,-99693.9471095679,0.0,,,,12.448499478368918
ADM-TREID,No,9609,96,MR MARCO ANDREA DI,IT,100.0,100.0,2022,,0.479438212700188,2023,,,-1.49406326748431,0.0,2.0,,,
EURONET SERVICES LLC,No,6110,61,EURONET WORLDWIDE INC,US,,,2004,18,964.707732033916,2023,18114.5899082161,-1788.44189386442,378.678139952011,0.0,,,,9.80447296482927
SONATA LTD.,No,7311,73,ZHYUL KYUNEN SAS,FR,91.99,,2004,18,695.352654303424,2023,914.303700534627,290.971102294512,142.259352461435,7.26962127164006,1.0,,0.0010937284836704294,6.818162792558698
GATES CIS LLC,No,4530,45,GATES INDUSTRIAL CORPORATION PLC,GB,,,2007,15,14841.4335637176,2023,25074.6908222586,22816.2559608771,6623.84029858466,0.0,,,,10.129614282634822
PRAVIST,Yes,6820,68,SAPLAN LIMITED,CY,100.0,100.0,2004,18,0.0,2023,9906.23548340052,-36073.5115554323,-11713.1661242042,0.0,,,,9.200919684660562
ZARECHYE-2,Yes,4120,41,KOMPANIYA KRANK LIMITED,VG,,,2005,17,10189.1992919184,2023,12306.5014270265,-60748.7144124322,-50326.5622887835,0.0,,,,9.417882973018871
GARSIA I KORMYE PARTNERY,No,7022,70,ZHAN-FRANSUA GARSIA,CA,100.0,100.0,2023,,0.445989035069942,2023,,,0.245293969288468,0.0,2.0,,,
FIRE PROTECTION EQUIPMENT RUS LIMITED LIABILITY COMPANY,No,4660,46,ICG PLC,GB,,,2005,17,863.167178474367,2023,1819.26595938019,1311.19382970408,675.595340049826,0.0,36.0,,0.019788200737986063,7.506188379693976
DC LIMITED LIABILITY COMPANY,No,3250,32,SMITH & NEPHEW PLC,GB,,,2005,17,2239.75693412125,2023,2298.65420974884,1183.05186301842,2238.41896701604,0.0,,,,7.740079104467945
HOME MONEY LLC,Yes,6492,64,HROUVANTA HOLDINGS LIMITED,CY,100.0,100.0,2007,15,39.9271683646366,2023,1262.57525999099,-295400.184001863,-245935.357269528,19.5008705584332,2.0,,0.0015840639868187126,7.140908771246849
NEOVIA LOGISTICS SERVICES INTERNATIONAL LIMITED LIABILITY COMPANY,No,4619,46,NEOVIA LOGISTICS HOLDINGS LTD,BM,,,2004,18,1490.74064917304,2023,2195.41378070693,1428.52718302328,1486.35880690347,0.0,,,,7.69412581831602
JOINT STOCK COMPANY AMER SPORTS,No,4649,46,"AMER SPORTS, INC.",KY,,100.0,2004,18,14834.4203861412,2023,31902.7328250455,13584.2329742536,14210.325629916,5772.53642844316,5.0,,0.00015672638539839163,10.370446953600323
REMEKS,No,4120,41,BLUE MOON DEVELOPMENT LLC,US,69.97,,2004,18,605.318617848679,2023,783.940785896964,-1005.59139150754,580.844969549216,0.0,19.0,,0.024236524418436413,6.6643334893053625
LIMITED LIABILITY COMPANY GE RUS INFRA,No,0910,09,BAKER HUGHES COMPANY,US,,,2007,15,44534.2573963609,2023,189279.077783874,116409.560113785,26965.7792788045,0.0,,,,12.150977806968065
SHERWIN-WILLIAMS PAINTS LIMITED LIABILITY COMPANY,No,4673,46,SHERWIN WILLIAMS COMPANY (THE),US,100.0,100.0,2004,18,1227.33952506073,2023,1779.4234991502,1527.7160645891,1185.40540603828,0.0,,,,7.484044713944776
TSENTR,Yes,6810,68,KOMPANIYA S OGRANICHENNOI OTVETSTVENNOSTYU A.D. LEDEVELOP TREIDING LIMITED,CY,78.0,,2005,17,0.0,2023,1061.18239176087,362.75483216159,-1274.65896168165,0.0,1.0,,0.0009423450744792824,6.967139029363833
BIOPATRIOT LIMITED LIABILITY COMPANY,No,1041,10,MR IGOR ZUBKOV,SE,100.0,100.0,2022,,0.111497258767486,2023,,,0.111497258767486,0.0,1.0,,,
YUSUPOVO - DALNEE,No,6810,68,T.V.A. ANSTALT,LI,,,2005,17,1282.36342226248,2023,2627.24682432134,668.061143964529,-311.567939899862,0.0,3.0,,0.0011418797701943928,7.873691741998697
LIMITED LIABILITY COMPANY CTA RUS,No,8211,82,MR MARCO POLLASTRINI,IT,,,2022,,30.2826554812491,2023,,,2.47523914463818,0.0,2.0,,,
LIMITED LIABILITY COMPANY SAKHNEFTEGAZ ENGINEERING,No,7112,71,WORLEY LIMITED,AU,,,2005,17,629.814565599896,2023,11416.8973597763,1210.3358721016,629.814565599896,0.334491776302457,1.0,,8.758947098212275e-05,9.342849761513843
LIMITED LIABILITY COMPANY VENINEFT,No,0620,06,VENIN HOLDING LIMITED,CY,100.0,100.0,2005,17,149805.759159098,2020,149805.759159098,-695194.962536643,-695194.962536643,0.0,12.0,,8.010372943843672e-05,11.9170947949811
LIMITED LIABILITY COMPANY INTERNATIONAL DIALYSIS CENTERS KAZAN,No,8600,86,FRESENIUS MEDICAL CARE AG,DE,,,2005,17,2351.35454042163,2023,2559.13775379304,2558.19553344976,2315.12908104807,0.0,1.0,,0.00039075661265902727,7.847425665814128
LIMITED LIABILITY COMPANY MYLA MOTORS,No,2910,29,MR DZHON IAKOVOU MILONAS,GB,100.0,100.0,2007,15,164.581103666686,2023,191.553395788185,-1152.95465319604,-1007.09898981731,0.0,1.0,,0.005220476493696699,5.255166598936191
URARUS,No,4614,46,MR ARTUR PAMIN,DE,100.0,100.0,2015,7,405.091840554029,2023,495.769424051046,23.1247792821378,-23.3586757117882,0.0,,,,6.206110947774142
LIMITED LIABILITY COMPANY WH ROSTOV-ON-DON,No,4634,46,ROUST CORPORATION,US,,,2005,17,50.0857413904741,2021,50.0857413904741,-559.948089718819,-559.948089718819,0.0,,,,3.913736364599155
LLC BATI DON,No,4673,46,F M HOLDING,FR,,,2005,17,19045.4154060939,2023,45387.2788869804,10248.1941665569,19041.5353014888,0.0,,,,10.722987144038576
TINDIESI LIMITED LIABILITY COMPANY,No,7022,70,ZHAN POL KAMDEM,FR,100.0,100.0,2024,,,,,,8.27442605420947,0.0,1.0,,,
GOR TREID,No,4120,41,BARRY CALLEBAUT AG,CH,,100.0,2005,17,1021.67168153822,2023,1169.84731792193,1169.51081065647,1020.14416909311,0.0,18.0,,0.015386623300529919,7.0646285217736375
M TRADING LIMITED LIABILITY COMPANY,No,2511,25,TORMAX EAST AG IN LIQUIDATION,CH,100.0,100.0,2005,17,152.639747252688,2023,1002.95317454636,-4269.45612090919,-4182.55206924118,10.1796997254714,29.0,,0.028914610109406977,6.910704101474691
VITEKH,No,4662,46,MR ALEKSEI VIDEMANN,DE,100.0,100.0,2023,,0.200695065781474,2023,,,0.111497258767486,0.0,1.0,,,
ARCTIC MACHINE - R,No,4669,46,AEBI SCHMIDT HOLDING AG,CH,,100.0,2005,17,842.049597663805,2023,2016.53997868113,1443.83153345622,840.399438234046,0.0,1.0,,0.0004958989212076153,7.609138439894792
LIMITED LIABILITY COMPANY AMURSKIY CENTER LESOZAGOTOVITELNOY TECHNIKI,Yes,7010,70,KOMPANIYA S OGRANICHENNOI OTVETSTVENNOSTYU TREIDMAST LIMITED,CY,100.0,100.0,2005,17,4225.96910180524,2023,5271.64205889031,-3470.5878727166,-3072.17316862755,0.0,2.0,,0.000379388429194869,8.570097179129725
LIMITED LIABILITY COMPANY ACISION RUSSIA,No,6200,62,SIRIS CAPITAL GROUP LLC,KY,,,2005,17,379.213326794095,2023,434.807767841034,106.686263440177,53.9981224210933,14.6730392538011,29.0,,0.06669614055883753,6.074904020407237
HOMAG RUSSLAND,No,4662,46,DUERR AG,DE,,,2005,17,1383.37993870582,2023,13636.6877267929,3141.26840245072,917.745086641051,1029.07509952039,2.0,,0.00014666318097689282,9.52051906662908
LEFEX,No,6201,62,MR VALERII GORLACHEV,CA,100.0,100.0,2005,17,847.356867181137,2023,1045.16464592516,542.099744359031,566.695967411622,0.0,,,,6.951929707897526
DMG RUSSLAND,No,4662,46,"DMG MORI CO., LTD.",JP,,,2005,17,36439.1773191616,2023,83198.5543420995,45335.8201959468,18649.7673833575,3366.39213506319,5.0,,6.0097198076793246e-05,11.328985250962422
COPERION OOO,No,4669,46,COPERION GMBH,DE,100.0,100.0,2005,17,932.674569590017,2023,2468.2000303762,1721.67885239795,885.500079405494,314.589515612461,1.0,,0.0004051535482104265,7.8112444313261085
TETS,No,3512,35,KINSLING LTD,CY,80.56,,2005,17,49.6274298774078,2023,136.002776406705,-282.652642692439,-40.8637453382835,0.0,,,,4.912675300282857
SSAB SWEDISH STEEL CIS LIMITED LIABILITY COMPANY,No,4672,46,SSAB AB,SE,,100.0,2005,17,15307.4475064622,2023,40016.3806450712,26437.3568032868,15125.4282315243,305.680884636939,3.0,,7.496929886310217e-05,10.59704416539401
INTERNESHNL AITI CONSULTING,No,7022,70,MRS TAMARA DINEV,US,100.0,100.0,2023,,,,,,-30.3727564681321,0.0,1.0,,,
LAKI LAIF,No,7112,71,CARVEYON LTD,CY,0.0,100.0,2019,3,11576.6154313916,2023,13892.0159795303,30.1510509848595,26.0792088257149,0.0,2.0,,0.00014396758562234402,9.539069564131825
OOO INTERNATIONAL BUSINESS CENTER MURMAN,No,8299,82,MRS BLAKE ANDERSON-BUNTZ,GB,0.0,100.0,2007,15,1173.70934359357,2023,1416.89749192912,-914.680588671938,-757.646172776818,0.0,1.0,,0.000705767358398306,7.256224895457188
ARGUS,Yes,4120,41,MR ILIAS PAPADOPOULOS,CY,0.0,100.0,2005,17,2474.48096327856,2023,1526.50463843346,-92017.1041215118,-83023.9473523377,0.0,,,,7.330735850777234
B. BRAUN ESKULAP PRODAKSHN INDASTRIZ,No,3250,32,LUDWIG G. BRAUN GMBH U. CO. KG,DE,,,2019,3,852.039752049372,2023,1977.04748600721,1029.99489839841,301.399389900267,0.0,,,,7.589359842106849
PLESK,No,6201,62,PARALLELS HOLDINGS LTD,BM,,,2005,17,9066.54454311449,2023,10101.4231576556,10047.8108201232,8973.72307519056,0.0,1.0,,9.899595179735904e-05,9.22043159960151
"KRASSFIN GROUP , LTD",No,6900,69,MRS ECONOMIDES ELEANA,CY,0.0,100.0,2005,17,2628.29143174831,2023,3208.34103060141,2879.02156033553,2351.90087698959,0.0,6.0,,0.0018701253834213778,8.073509269633488
LIMITED LIABILITY COMPANY TRADE AND SERVICES,Yes,4614,46,KARPANTYE EMMANYUEL,FR,100.0,100.0,2023,,,,,,-37.1282889973372,0.0,,,,
LIMITED LIABILITY COMPANY MD7,Yes,7111,71,"MD7, LLC",US,,,2022,,0.111497258767486,2023,,,0.111497258767486,0.0,,,,
HELP ON THE WAY LIMITED LIABILITY COMPANY,No,4520,45,MR ALEKSANDR DEVID BAVELSKI,US,85.0,,2022,,0.111497258767486,2023,,,0.111497258767486,0.0,1.0,,,
RVL-TERMINAL,No,4120,41,CHASTNAYA KOMPANIYA S OGRANICHENNOI OTVETSTVENNOSTYU LR VVV NOVOSIBIRSK AB,SE,100.0,100.0,2005,17,395.257782330737,2023,27.0013429801911,-794.601336066611,-59.3945897454396,0.0,,,,3.2958866047744135
UPRAVLYAYUSHCHAYA KOMPANIYA TRANSERVIS,Yes,5221,52,DALLAU HOLDINGS LIMITED,CY,100.0,100.0,2001,21,189.378094016574,2023,133.081893342547,-491.690955993719,-556.460519056767,58.4245635941625,5.0,,0.03757085110842402,4.890964678149666
VALDEKS,No,6920,69,SAFIN PROPERTIES LIMITED,VG,0.0,100.0,2001,21,4002.39479852468,2023,4815.06900111958,4815.06900111958,4002.39479852468,0.0,1.0,,0.00020768134366661912,8.479505654580134
OMYA RUS,No,6820,68,FORSAG AG,CH,99.0,,2001,21,475.55810809508,2023,536.379120846279,-1185.77084172331,-1007.99096788745,0.0,,,,6.284841226053146
LIMITED LIABILITY COMPANY PROMOITALIA,No,4646,46,PROMOITALIA GROUP SPA,IT,100.0,100.0,2022,,5.57486293837428,2023,,,5.57486293837428,0.0,1.0,,,
LIMITED LIABILITY COMPANY TWP,No,6820,68,MRS DAVID MARIA MARIYA MULLER-MEERKATZ,DE,100.0,100.0,2002,20,355.230266433209,2023,1275.57790072821,1242.46558580734,311.74633551389,0.880828344263136,18.0,,0.01411125105704955,7.151154610376399
LLC FINNPACK,No,4690,46,ELECSTER OYJ,FI,,100.0,2002,20,247.27862049453,2023,288.090600102209,288.090600102209,246.843781185336,0.0,240.0,,0.8330712627029574,5.663275014353098
KYUNEN,No,4322,43,ZHYUL KYUNEN SAS,FR,100.0,100.0,2002,20,24.7746908981353,2023,37.9580195434391,-3.56697701383382,-12.7218372253701,0.0,,,,3.636480800184691
INVESTITSIONNAYA KOMPANIYA NEDVIZHIMOST INVEST,Yes,6831,68,ROCKFORT CAPITAL GROUP LIMITED,VG,,100.0,2002,20,46359.7462655315,2023,54960.4663996138,1019.8054584004,1512.60526161734,0.0,1.0,,1.8194896541253277e-05,10.914369413024957
TAMLER,No,6499,64,MR GIANNOULA DALITI,CY,0.0,100.0,2001,21,24.3398515889421,2023,1048.04514811747,-83.6422459017485,-46.3717099213973,0.0,1.0,,0.0009541573679304082,6.954681944217821
SWAROVSKI LLC,No,4690,46,D. SWAROVSKI KG,AT,,,2002,20,2471.08029688615,2023,12484.5676116152,10143.7019304875,991.712368107401,160.444555366412,26.0,,0.0020825711237136093,9.43224856948421
S.K.SITI-21,No,6492,64,S & B INDEPENDENT LIMITED,GB,100.0,100.0,2001,21,1700.91298194975,2023,1611.04872380663,-1.44025109615177,-1.05922395829111,0.0,1.0,,0.0006207136911645804,7.384640627168181
LIMITED LIABILITY COMPANY BOOS TRADE RU,No,1084,10,MR VLADIMIR KUPCHIK,CA,100.0,100.0,2022,,0.122646984644234,2023,,,-1.24876929819584,0.0,,,,
SOCIETE A RESPONSABILITE LIMITEE AUCHAN IMMOBILIER,No,4630,46,MULLIEZ FAMILY,FR,,,2001,21,3764.86103844643,2023,3912.03156383242,3912.03156383242,3763.37812490482,0.0,,,,8.271812099586478
JOINT STOCK COMPANY SIM-TRADE,No,6820,68,KOMPANIYA SAN ENTERPRAIZIM LTD,US,100.0,100.0,2001,21,46.3271110178903,2023,55.9275075187907,17.21571170073,14.2604993963614,0.0,,,,4.024056343542083
WHIC,No,4634,46,ROUST CORPORATION,US,,,2001,21,393.242390411906,2021,393.242390411906,291.684497697279,291.684497697279,0.0,,,,5.974426191241071
FRUKTIKRASKI.RU LIMITED LIABILITY COMPANY,No,4791,47,MR GERNOT FRIEDRICH KLAMMER,AT,100.0,100.0,2021,1,1.85085449554026,2023,6.24557484686375,-0.498030752874911,-5.4633656796068,0.0,,,,1.831873188478789
VALMON LIMITED,No,6820,68,INTERTAXAUDIT PARTNERS & CO.,CY,,,2001,21,127.820457451046,2023,208.80948836077,56.9101087339222,127.742409369908,0.0,,,,5.341422297316864
TVL,Yes,6201,62,AMBO VINSENT,DE,100.0,100.0,2021,1,6.16579840984195,2023,6.33979688119143,6.33979688119143,4.67173514235765,0.0,1.0,,0.15773376004627948,1.8468467302689506
JSC PETROLEUMGAS COMPANY AFB,No,7112,71,MR PARASKEVAS ZACHAROULLIS,CY,0.0,100.0,2001,21,16557.8781138137,2023,18854.3944011759,-6072.96007997543,-4962.2078008987,0.0,2.0,,0.00010607606680144895,9.844501290437627
RIKHARD VOLF RUS,No,4669,46,RICHARD UND ANNEMARIE WOLF-STIFTUNG,DE,,100.0,2021,1,26.9042885405943,2023,,,26.8373901853338,0.0,,,,
MB RUS,No,4669,46,CGD CAPITAL HOLDING SRL,IT,,,2021,1,982.223951386288,2023,1055.94633871038,26.5302328085527,527.671926843002,1219.55701639876,2.0,,0.0018940356405256222,6.962192647359879
LIMITED LIABILITY COMPANY WR TECH,No,7120,71,MR WADIM ROSENSTEIN,DE,,,2021,1,6.50029018614441,2023,26.3283284492791,26.0860432181507,6.45569128263742,0.0,,,,3.270645486847297
G5 MARKETING SERVICES RUS LIMITED LIABILITY COMPANY,No,7311,73,G5 ENTERTAINMENT AB,SE,100.0,100.0,2021,1,23.6597183104604,2023,,,4.60483678709716,0.0,,,,
NAUCHNO-PROIZVODSTVENNOE PREDPRIYATIE KONTROLNO-IZMERITELNYE PRIBORY I OPTICHESKIE SISTEMY,Yes,7219,72,MR ANTONIO TEMIL,IT,60.0,,2022,,5.29611979145557,2023,,,0.301042598672211,18.0291067427024,,,,
LEGO LIMITED LIABILITY COMPANY,No,4649,46,KIRKBI A/S,DK,,,2002,20,33617.2039992083,2023,74110.8660517754,48865.5929665118,9629.96249111835,0.0111497258767486,7.0,,9.445308593627354e-05,11.213317440908366
LIMITED LIABILITY COMPANY PROMA ESTATE,No,6499,64,MR LOPES SARA DA KOSTA,FR,99.0,,2002,20,2.3637418858707,2023,17.7272027442232,13.4064494557679,-3.38951666653156,0.0,25.0,,1.4102619776347287,2.8751003379958155
LIMITED LIABILITY COMPANY PIRELLI TYRE SERVICES,No,4531,45,PIRELLI & C. SPA,IT,,,2002,20,4.6159865129739,2023,21.6576076047495,21.6576076047495,4.6159865129739,0.0,1.0,,0.04617315163567284,3.0753567832449167
WEIR MINERALS RFW LLC,No,4660,46,THE WEIR GROUP PLC,GB,,,2003,19,6907.94646365009,2023,48939.772628109,8923.51312565338,-3755.18307638541,11270.3101621056,2.0,,4.0866556843202047e-05,10.798345691054301
NEFTEINVEST,No,0610,06,OKTOS TRADING LIMITED,CY,100.0,100.0,2002,20,3235.2825084785,2023,3956.41014200076,-2701.57454911526,-165.172039138153,0.0,1.0,,0.00025275438190396993,8.283092363304105
LIMITED LIABILITY COMPANY PRIMORSK INVEST,No,,,CRYPTEX LTD,CY,100.0,100.0,2002,20,3869.31167045981,2023,2343.74618331995,2310.02815532126,3862.57723603025,0.0,3.0,,0.0012800020844195923,7.7595058612672405
INTERALYANSMASH,No,4120,41,DARCIO HOLDINGS LTD,CY,100.0,100.0,2002,20,1956.2863034308,2023,487.222139508463,-2048.05051901843,-1568.632634148,0.0,2.0,,0.0041049037755503314,6.188720157704068
WHITE HALL NORTH-WEST LTD.,No,4725,47,ROUST CORPORATION,US,,,2003,19,13.0699421903118,2021,13.0699421903118,-210.047835097648,-210.047835097648,0.0,,,,2.5703151045438544
UNICORN SERVICES LTD.,No,7311,73,CENTURI ANSTALT,LI,100.0,100.0,2002,20,0.874918890185654,2021,0.874918890185654,0.538411624729633,0.538411624729633,0.0,12.0,,13.715557104331866,-0.13362409385182972
LIMITED LIABILITY COMPANY PRISTINAM,No,7219,72,PRISTINAM SA,CH,95.0,,2021,1,54.1096196798608,2023,21.4422429548576,1.64215545542538,-41.1424884852022,0.0,,,,3.0653629461625798
ISAP SOLYUSHNS,No,6202,62,KHEROLD TINO,DE,100.0,100.0,2021,1,0.0668983552604914,2023,0.080761743709445,-3.19008887652308,-2.75398229155689,0.0,2.0,,24.76420032726587,-2.516251894519412
NEDRAENERGY LIMITED LIABILITY COMPANY,No,0812,08,DME STICHTING ADMINISTRATIEKANTOOR,NL,,,2021,1,0.992325603030622,2023,0.376888137310743,0.376888137310743,0.31219232454896,0.0,,,,-0.9758068535722636
BITVIKING LIMITED LIABILITY COMPANY,No,6209,62,CHIRILLO STEFANO,IT,80.0,,2021,1,347.224763253704,2023,299.141498699784,0.134602906182408,-0.23414424341172,0.0,1.0,,0.003342899612211918,5.7009167012466575
KHARDO KHLEB,No,1071,10,KUSS KHARDO KURT ROLAND,DE,100.0,100.0,2021,1,6.45569128263742,2023,,,-0.111497258767486,0.0,,,,
LIMITED LIABILITY COMPANY FMDS TECHNOLOGIES,No,6202,62,MR SERGEY SHCHETININ,DE,,,2021,1,29.357228233479,2023,34.9698350261897,-238.435588011518,-282.311059199274,0.0,1.0,,0.028596074280907456,3.5544858334830787
BARREL INVESTMENT COMPANY LIMITED/ BIC LTD.,No,6810,68,MR ARTUR GURGENOVICH AZIZOV,DE,75.0,,2003,19,0.0,2023,0.0,-10067.77243111,-8041.30494929571,0.0,1.0,,,
FANUC AUTOMATION LIMITED LIABILITY COMPANY,No,4669,46,FANUC CORPORATION,JP,,,2003,19,8270.05272538308,2023,32024.709978628,26015.9151040297,7958.00534727052,0.0,4.0,,0.00012490355112253752,10.374263070631127
SARTIGON,No,,,MRS NATALIA ANTONIOU,CY,,,2003,19,15921.2064667996,2023,14142.2158615422,14062.4770999197,10974.5302340472,0.0,2.0,,0.00014142055386374942,9.556919635910104
KHARIBO KONFETY,No,4636,46,HARIBO HOLDING GMBH & CO. KG,DE,,,2003,19,87.6368453912437,2023,10933.9286721032,2405.30009231716,-3409.86491625663,14.4054458327591,1.0,,9.145843456537243e-05,9.29962595593844
NIKE LIMITED LIABILITY COMPANY,No,4642,46,NIKE INC,US,,,2003,19,6105.25539833121,2023,86256.3824030077,43098.2218644423,5486.76895422209,0.0,129.0,,0.0014955415055234436,11.365079331031277
DELTAPRO,No,6820,68,GORAGEM HOLDINGS LIMITED,CY,100.0,100.0,2003,19,18635.6518303975,2023,20500.43988059,127.913141745143,-3279.95946006663,0.0,1.0,,4.877944111564206e-05,9.928201622486045
SMARTLINE INK,No,6201,62,ACRONIS AG,CH,100.0,100.0,2003,19,528.117915878072,2023,884.004586352967,856.532133201137,524.494254968129,0.0,1.0,,0.0011312158505031988,6.784462250806274
JOINT STOCK COMPANY PRIME PRINT NOVOSIBIRSK,No,1811,18,AMEDIASTIFTELSEN,NO,,,2003,19,661.769679962657,2023,1011.392776764,849.667384985834,656.763453043997,0.0,,,,6.919083646801119
AKTSIONERNOE OBSHCHESTVO TERSKAYA GORNAYA KOMPANIYA,No,7112,71,EURASIA MINING PLC,GB,,80.0,2002,20,5583.48167647701,2023,3769.87743461318,854.822676292621,-228.357535681687,0.0,6.0,,0.0015915636792090161,8.234797769200888
VALEXFARM LTD,No,4646,46,MARCO POLO PHARMACEUTICALS S.A.,LU,100.0,100.0,2002,20,250.478591821156,2023,398.249618521892,-24.8611567718908,-154.178409423679,0.0,2.0,,0.005021975934146586,5.987078990903678
DUBL V - INVEST,No,8299,82,GRAPHOPAP GMBH,AT,100.0,100.0,2002,20,189.790633874014,2023,157.84882808011,3.75542108248919,3.11077351961285,0.0,,,,5.061637790713596
RENISHAW LTD,No,4669,46,MR DANIEL JOHN DEER,GB,,,2002,20,1405.02155663259,2023,4413.0639615152,2974.57616343442,1376.69010317978,0.0,176.0,,0.0398815882876013,8.39232450304967
SPORTINVESTFINANS,No,4120,41,WHITE LOTUS SERVICES LIMITED,VG,,,2002,20,68.9499048218131,2023,80.7752040000632,78.0831458764151,66.3074197890237,0.0,1.0,,0.012380036824162246,4.391670037242045
SUN EURASIA LIMITED LIABILITY COMPANY / SUN EURASIA LLC,Yes,6499,64,SUN GROUP (EURASIA) LIMITED,CY,100.0,100.0,2002,20,26.1238077292219,2023,59.8175315074623,-102.728937998414,9.38806918822229,0.0,2.0,,0.03343501394320322,4.091298787012055
RITTAL LIMITED,Yes,4614,46,PROFESSOR DR.-ING. H.C. FRIEDHELM LOH,DE,,,2002,20,2886.87587428186,2023,12270.9124186318,8565.15980852395,2845.86718250718,146.005660356022,6.0,,0.0004889611950037043,9.414986896686942
BUTIKOVSKII - 11,No,6832,68,PREDSTAVITELSTVO KOMPANII DIREKTVEI INVESTMENTS LIMITED (VELIKOBRITANIYA),GB,100.0,100.0,2002,20,492.80673402641,2023,524.857112077065,518.23464909289,492.80673402641,0.0,2.0,,0.0038105609202573575,6.263126058075079
SOCIETE A RESPONSABILITE LIMITEE MANITOWOC CRANE GROUP CIS,No,4669,46,"THE MANITOWOC COMPANY, INC.",US,,100.0,2002,20,11694.9920710251,2023,24001.2057248726,13066.6444191104,10918.8373532929,724.475738293491,1.0,,4.166457349947606e-05,10.085859346604527
OBSCHTSEHESTWO S OGRANITCHENNOJ OTWETSTWENNOSTJU COFELY GEBAUDETECHNIK,No,4322,43,BOUYGUES,FR,,100.0,2002,20,449.646145157516,2023,4980.18638613354,1239.8542894274,5.75325855240226,0.0,1.0,,0.00020079569768399142,8.513222596252774
